,intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,monk
7917,0.019197,0.093469,0.473906,1.897295,0.17234,0.231839,0.55993,1.192804,1.997335,X
7918,0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.266459,0.031425,0.352874,-0.310094,A
7919,-0.017834,0.23479,-0.180472,0.621032,0.261718,0.979286,0.824183,0.137538,-0.216549,F
7920,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.806282,0.220177,0.157885,0.531806,E
7921,-0.104241,-0.079257,0.552147,1.388496,0.61923,-0.681707,-1.403091,1.560823,1.560794,Y
7922,-0.128929,-0.511072,0.342319,0.170775,0.261718,2.017408,-0.232828,-1.541196,-0.777816,F
7923,0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.273364,0.937434,0.598557,0.687713,A
7924,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,1.228436,0.710932,-1.50386,-0.123005,E
7925,0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.01731,0.484429,-0.499054,-0.029461,D
7926,0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.806282,0.484429,-0.643563,0.126447,A
7927,-0.104241,-0.079257,0.011573,0.220903,0.261718,0.480988,0.371178,-0.258905,0.344717,A
7928,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.681707,-1.667344,0.038656,1.716702,I
7929,0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.598658,-0.157328,-0.600636,-0.060642,F
7930,0.846235,0.014957,-0.052442,0.98795,0.261718,-0.141884,0.55993,0.956247,0.064084,A
7931,0.4142,-0.173471,0.392108,-0.130887,0.261718,0.273364,0.408929,-1.160945,-0.996086,F
7932,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.391033,0.333428,-0.176157,-0.247731,A
7933,0.105604,-0.189174,0.164499,-0.683757,0.261718,0.397939,0.597681,0.310161,0.18881,A
7934,0.648733,0.242641,-0.045329,-0.444157,0.261718,1.560634,1.012935,-1.849648,-3.085245,A
7935,-3.498799,0.211237,-3.210528,-0.424226,0.0,1.477585,0.52218,0.479968,0.18881,A
7936,-0.240024,-0.424709,0.089814,1.094532,0.261718,1.934358,-0.685833,-1.980314,-1.401445,A
7937,-0.00549,-0.259834,0.367214,-0.156667,0.0,-0.224934,0.446679,0.167069,0.251173,F
7938,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.10036,-1.176589,0.924911,1.498432,I
7939,0.117948,0.627349,0.075589,0.831628,0.261718,0.730137,0.295677,-0.417141,-0.154186,A
7940,-0.437525,0.423218,0.388552,0.620852,0.17234,-0.515608,0.144676,1.269786,0.40708,E
7941,0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.716425,-2.799857,0.297191,-2.33689,A
7942,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,0.06574,0.144676,-0.300998,-0.185368,D
7943,0.080916,0.203385,0.249852,-0.423061,0.261718,-0.557133,0.597681,-0.071663,0.687713,H
7944,0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.557133,0.257927,1.142499,0.095265,F
7945,0.179667,-0.291239,0.228514,1.550427,0.17234,-1.138481,0.446679,-2.882956,-3.054063,A
7946,0.117948,0.627349,0.075589,0.831628,0.0,0.480988,0.0,0.799875,0.375899,A
7947,0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.930856,-1.32759,0.571298,1.404887,I
7948,0.130292,0.062064,0.505913,0.417148,0.0,-0.723232,0.144676,2.22151,1.373706,E
7949,-0.017834,0.23479,-0.180472,0.621032,0.0,1.020811,0.257927,0.097639,-0.559546,F
7950,0.117948,-0.220579,-3.210528,-1.623238,0.261718,-1.180006,0.182426,-1.78084,-0.902542,A
7951,0.31545,-0.047852,0.14316,-0.574788,0.261718,-0.847807,0.295677,0.024598,0.064084,A
7952,0.15498,0.595945,0.036468,-0.126143,0.261718,0.522513,0.861934,0.440321,0.126447,A
7953,1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.058835,1.012935,0.425876,-0.123005,A
7954,-0.128929,0.383963,0.23207,1.248675,0.261718,0.314889,0.484429,1.051713,0.157628,A
7955,-0.030178,0.022808,0.157386,-0.771451,0.0,1.602159,-2.460103,-1.686928,-0.43482,H
7956,0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.013906,-1.554093,0.330974,1.436069,I
7957,0.080916,0.077766,0.050694,0.857319,0.0,0.439463,0.748682,1.381366,0.905984,A
7958,0.327793,-0.142067,0.481018,-2.171392,0.261718,-0.474083,0.748682,-1.234763,-1.744441,A
7959,0.080916,0.438921,0.14316,-0.523288,0.261718,-0.141884,0.597681,-0.510645,0.438262,G
7960,0.142636,0.486028,0.025799,0.545422,0.17234,-0.391033,0.106925,-1.029658,-1.49499,A
7961,0.216699,0.2976,0.249852,-0.041313,0.261718,-0.847807,-0.119577,0.302219,0.095265,A
7962,0.142636,0.470326,-2.958023,-0.379737,0.261718,1.020811,0.786433,0.110104,0.344717,A
7963,0.241386,0.203385,0.125378,-1.422726,0.0,-0.10036,0.333428,-0.055082,-1.214356,F
7964,0.340137,0.399665,0.207175,-0.724993,0.261718,-0.847807,0.144676,0.427061,0.282354,A
7965,0.130292,-0.212727,0.324537,0.386474,0.261718,0.190314,1.503691,0.337885,0.18881,F
7966,-0.363462,0.23479,0.000904,0.759778,0.261718,1.103861,0.484429,0.780013,0.438262,G
7967,0.15498,0.289748,0.207175,-0.007298,0.17234,-0.889332,0.635431,0.642494,0.219991,G
7968,0.204355,-0.448263,0.349432,0.689659,0.261718,0.605563,0.333428,0.544932,-0.060642,A
7969,-0.178304,-0.189174,0.264078,-0.640492,0.17234,-0.141884,0.52218,-1.926281,-2.118619,A
7970,-0.128929,0.289748,0.235627,1.057473,0.0,1.311485,0.0,-0.410384,-0.060642,E
7971,-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.356414,-0.006326,0.755511,0.126447,A
7972,-0.635027,-0.448263,0.299642,1.407861,0.17234,1.020811,-0.799085,0.219762,1.03071,Y
7973,0.080916,0.164129,0.19295,0.819007,0.261718,0.605563,0.371178,0.500626,-0.372457,A
7974,-0.32643,-0.157769,0.424116,1.924954,0.17234,0.730137,0.333428,1.030064,2.028517,X
7975,0.142636,0.486028,0.025799,0.545422,0.17234,-0.058835,-0.157328,-0.034172,-0.310094,A
7976,-0.042522,0.2976,0.079145,1.500568,0.351096,0.06574,0.295677,1.101765,0.095265,F
7977,0.019197,-0.087108,0.384996,0.794958,0.261718,0.107265,0.333428,0.75955,0.687713,A
7978,0.130292,-0.126364,0.271191,0.816262,0.261718,0.771662,0.031425,0.663754,0.18881,A
7979,-0.400494,-0.16562,0.392108,0.485626,0.261718,-1.055431,-0.006326,1.086835,0.905984,E
7980,-0.264711,-0.09496,0.01513,-0.597346,0.261718,0.14879,0.333428,-0.157324,0.375899,E
7981,-0.141273,-1.201976,0.612605,-0.518872,0.17234,-1.429155,0.220177,-0.258963,0.032902,D
7982,0.130292,0.062064,0.505913,0.417148,0.0,-1.470679,0.333428,-0.816477,-1.463808,E
7983,0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.930856,0.106925,0.032947,0.40708,A
7984,0.142636,0.486028,0.100483,-0.448543,0.17234,-0.183409,-0.195078,-1.594374,-1.307901,A
7985,0.241386,0.23479,0.310311,-1.710992,0.261718,1.26996,-0.157328,-1.508112,-0.808997,H
7986,0.216699,0.321153,0.128935,0.491087,0.261718,0.522513,0.333428,0.648862,0.095265,A
7987,0.377169,0.022808,0.139604,1.070691,0.0,-0.474083,-1.591843,0.107891,0.750076,I
7988,0.303106,0.352558,0.082701,0.703981,0.261718,-0.432558,0.484429,0.771101,-0.154186,F
7989,-0.104241,-0.314793,0.665951,-0.06411,0.17234,-1.013906,0.144676,0.407723,0.282354,C
7990,0.105604,0.203385,-0.023991,0.995678,0.0,-0.474083,-0.119577,1.210899,0.001721,A
7991,-3.498799,0.250492,0.23207,1.224178,0.0,1.519109,0.484429,0.59512,0.251173,W
7992,0.241386,-0.322644,0.28186,0.274612,0.261718,-0.889332,-0.157328,0.479754,0.095265,F
7993,-0.128929,0.211237,0.075589,0.526356,0.261718,0.107265,-0.34608,0.15507,-0.247731,A
7994,0.068573,0.007106,0.288973,0.592954,0.261718,0.813187,-0.006326,-0.041589,0.594169,H
7995,-0.042522,0.540986,0.253409,-0.836378,0.261718,0.771662,0.55993,0.33177,-0.123005,A
7996,0.068573,-0.181323,-3.210528,-0.294311,0.0,1.602159,1.050686,-0.100379,-0.247731,F
7997,-0.178304,-0.338346,0.45968,1.40246,0.797987,0.439463,-1.025587,0.593936,1.093072,Y
7998,-0.054866,0.203385,0.05425,-0.028782,0.261718,-0.889332,0.220177,0.017687,0.282354,G
7999,-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.439463,0.333428,0.821407,0.968347,E
8000,-0.363462,0.23479,0.000904,0.759778,0.261718,1.519109,0.144676,1.13217,0.968347,G
8001,0.080916,-0.291239,0.356544,0.226662,0.261718,-0.806282,0.295677,-0.480066,-0.590727,F
8002,0.599358,-0.377602,0.242739,-0.151028,0.976743,-1.678304,-0.874585,-1.766667,-1.869167,I
8003,-0.128929,0.383963,0.23207,1.248675,0.261718,0.14879,-0.232828,1.213617,0.687713,A
8004,0.031541,0.140576,0.399221,-0.817372,0.261718,-0.889332,-0.157328,0.869266,0.500624,H
8005,-0.178304,-0.189174,0.264078,-0.640492,0.17234,1.906674,0.094341,-1.172827,-0.746634,A
8006,-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.01731,0.408929,-0.408248,-0.216549,F
8007,0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.432558,0.408929,-0.442944,0.18881,D
8008,-0.128929,0.022808,0.19295,0.837775,0.261718,0.439463,0.295677,0.750502,0.157628,A
8009,0.056229,0.124874,0.0,0.14974,0.0,-0.01731,0.031425,0.353418,0.18881,A
8010,0.080916,0.203385,0.310311,0.26951,0.261718,0.14879,0.333428,0.740872,1.093072,H
8011,0.006853,0.462474,-0.016878,0.649795,0.0,0.14879,-0.006326,0.498179,0.157628,F
8012,0.0,-0.236281,0.377883,-2.104317,0.0,-1.429155,-2.724356,-1.130269,-2.523978,A
8013,0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.38763,-1.025587,-0.929902,0.750076,I
8014,-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.190314,0.899684,-0.306861,0.594169,E
8015,0.105604,-0.377602,0.260522,0.107578,0.261718,-0.598658,0.031425,0.34804,0.095265,F
8016,0.006853,-0.181323,0.388552,0.301377,-0.095795,2.017408,0.371178,-1.314035,-0.185368,A
8017,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,0.647088,0.257927,-1.060295,-0.310094,A
8018,0.229043,-0.000745,0.171611,-0.002793,0.261718,0.439463,0.295677,-0.145849,-0.341275,A
8019,-0.696746,-0.055704,-3.210528,0.628849,0.261718,-0.01731,0.220177,-0.953297,-1.120812,W
8020,-0.116585,0.0,0.584154,1.143884,0.0,0.024215,-0.836835,0.518332,0.781258,Y
8021,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.640182,0.031425,0.151808,0.469443,A
8022,0.043885,0.69801,0.022242,0.912997,0.261718,0.190314,0.333428,1.105183,-0.123005,F
8023,0.006853,0.407516,0.274747,-0.083803,0.261718,0.190314,0.52218,0.056673,1.093072,H
8024,0.229043,0.124874,0.182281,0.686496,0.261718,0.273364,-2.497853,0.261311,-0.310094,A
8025,-0.412837,-0.346197,0.601936,2.211191,0.440474,0.605563,-1.176589,0.821193,1.934972,X
8026,-0.338774,-0.197025,0.530808,1.146271,0.708609,0.41178,0.044008,0.83059,0.916377,Y
8027,-0.22768,0.289748,-0.006209,0.395814,0.0,0.522513,-0.119577,-0.650805,0.313536,A
8028,0.080916,0.014957,0.064919,0.346104,0.17234,-0.307984,0.257927,0.543495,0.095265,A
8029,0.056229,0.281897,-0.091562,-0.919149,-0.185173,0.024215,0.52218,1.931211,0.344717,F
8030,0.019197,-0.283388,0.214288,0.857677,0.261718,0.688613,-0.157328,-0.245547,0.064084,A
8031,0.57467,-0.134216,0.160942,1.252465,0.976743,-0.515608,-1.101088,0.728582,0.968347,I
8032,0.117948,-0.220579,0.367214,0.914608,0.261718,0.14879,0.484429,0.759394,0.313536,A
8033,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.013906,-2.950858,-0.890081,-1.526171,D
8034,0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.889332,-1.818346,0.112123,0.937165,I
8035,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.024215,-0.044076,0.814514,0.282354,F
8036,0.019197,-0.283388,0.214288,0.857677,0.0,-0.723232,2.258699,-1.87982,-1.869167,A
8037,0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.107265,0.484429,-0.311521,0.313536,A
8038,0.167323,0.226939,0.239183,-0.094813,0.17234,0.564038,0.635431,-0.165653,-0.65309,A
8039,0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.266459,0.673182,0.015376,-0.65309,F
8040,-3.498799,-0.236281,0.256965,-0.3018,0.0,-0.266459,0.635431,0.368717,0.251173,A
8041,0.216699,0.321153,0.128935,0.491087,0.261718,0.522513,1.163937,0.164816,-0.154186,A
8042,0.241386,0.23479,0.310311,-1.710992,0.261718,-2.259651,-0.044076,-1.704984,-1.557353,H
8043,-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.10036,0.408929,0.214947,-0.185368,F
8044,-0.128929,0.289748,0.235627,1.057473,0.17234,0.14879,0.673182,0.186154,0.375899,E
8045,0.426544,-0.055704,-0.08445,0.139087,0.976743,0.231839,-1.063338,0.092844,0.905984,I
8046,-0.141273,-0.024299,0.562816,-1.881367,0.082961,-0.391033,0.220177,0.269641,0.781258,C
8047,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.764757,-0.081827,0.172466,0.032902,F
8048,0.080916,0.486028,0.14316,0.006427,0.261718,0.605563,0.446679,0.949005,0.718895,G
8049,-3.498799,0.43107,0.466793,0.713201,0.0,-0.474083,-0.157328,1.782237,-2.118619,A
8050,0.266074,0.109171,0.207175,-0.849179,0.261718,0.06574,0.220177,1.194202,0.18881,F
8051,-0.017834,-0.047852,0.093371,-0.139302,0.261718,-0.640182,0.182426,-1.024552,-0.497183,A
8052,0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.432558,0.333428,0.115521,-0.310094,A
8053,-0.079554,-0.338346,0.40989,0.129748,0.17234,0.14879,-0.081827,0.317713,0.18881,A
8054,0.105604,0.203385,-0.023991,0.995678,0.261718,0.564038,0.446679,0.745473,0.157628,A
8055,0.25373,0.219088,0.14316,0.720541,0.261718,-0.764757,0.031425,0.580287,-0.65309,A
8056,0.142636,-0.291239,-3.210528,-2.167812,0.351096,-0.847807,0.069175,-0.259566,-0.091823,F
8057,-0.042522,0.187683,0.224957,0.290963,0.261718,-0.681707,-0.308329,-0.098806,-0.154186,A
8058,-0.00549,0.611647,0.022242,1.012179,0.261718,1.228436,0.484429,-0.572911,-0.528364,A
8059,-0.104241,0.022808,0.377883,1.279945,0.0,1.145386,-0.044076,1.494461,2.184424,X
8060,0.463576,0.109171,0.224957,-1.411178,0.261718,-0.640182,0.106925,0.383279,0.032902,A
8061,-0.635027,-0.448263,0.299642,1.407861,0.17234,0.231839,-1.101088,0.569026,1.342524,Y
8062,0.019197,-0.283388,0.214288,0.857677,0.261718,-0.141884,-0.38383,-0.127366,-0.029461,A
8063,0.09326,-0.212727,0.260522,-0.527256,0.261718,0.190314,1.050686,0.191357,0.18881,F
8064,0.377169,0.022808,0.139604,1.070691,0.976743,-0.058835,-1.403091,0.192095,1.342524,I
8065,-0.054866,0.179832,0.239183,-1.170087,0.261718,1.062336,0.55993,0.556464,0.500624,E
8066,-0.412837,-0.707352,0.356544,1.604166,-0.989576,1.145386,-0.006326,0.785993,0.905984,E
8067,-0.017834,-0.047852,0.093371,-0.139302,0.261718,1.062336,0.484429,-0.253566,-0.247731,A
8068,0.080916,0.164129,0.19295,0.819007,0.261718,0.190314,0.597681,-0.321403,-0.684271,A
8069,-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.730137,0.371178,0.316005,0.531806,A
8070,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.719828,-4.083371,-4.011262,-4.114233,D
8071,0.006853,-0.267686,0.40989,0.565443,0.17234,-0.307984,0.144676,-0.378776,0.001721,F
8072,-0.030178,0.093469,0.235627,1.206186,0.0,0.688613,-0.308329,0.623137,0.344717,A
8073,-0.017834,0.336855,0.235627,-0.511144,0.0,-0.474083,0.333428,-2.817895,-2.118619,G
8074,0.006853,-0.267686,0.40989,0.565443,0.17234,0.107265,0.333428,0.276087,0.313536,F
8075,0.080916,-0.291239,0.356544,0.226662,0.261718,-1.013906,0.408929,-0.43512,-0.466001,F
8076,0.587014,0.399665,0.064919,0.116828,0.0,0.190314,0.899684,0.612206,-0.372457,A
8077,0.57467,-0.134216,0.160942,1.252465,0.976743,-2.301176,-3.403863,-3.792335,-3.054063,I
8078,0.0,-0.189174,0.242739,-0.408799,0.0,-1.346105,-0.006326,-2.508025,-1.49499,F
8079,0.080916,0.077766,0.050694,0.857319,0.0,0.273364,0.333428,0.45564,0.718895,A
8080,-0.030178,0.014957,0.264078,0.374062,0.261718,-0.391033,0.333428,0.650571,0.62535,A
8081,-0.215336,0.281897,0.107596,0.73922,0.082961,0.522513,0.52218,0.331518,0.781258,E
8082,0.117948,0.266195,0.043581,-0.590035,0.17234,0.06574,0.52218,-1.016786,-0.310094,F
8083,0.031541,-0.346197,-0.009765,1.029902,0.082961,0.439463,0.144676,0.013901,0.438262,A
8084,-0.128929,-0.134216,0.264078,0.430695,0.0,1.311485,0.106925,-0.648068,-1.151994,F
8085,0.377169,-0.079257,0.153829,-1.102952,0.261718,0.522513,0.182426,0.516139,-0.091823,A
8086,0.130292,-0.024299,0.246296,0.121006,0.082961,-0.058835,-0.044076,0.228499,-0.154186,A
8087,0.080916,0.014957,0.064919,0.346104,0.17234,0.107265,0.446679,0.319927,0.313536,A
8088,-0.449869,-0.291239,0.434785,-0.068824,0.261718,1.602159,0.899684,-0.799954,0.251173,E
8089,0.105604,0.014957,0.377883,-0.432222,0.0,-0.266459,0.52218,-0.407472,0.968347,H
8090,0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.726734,0.52218,1.129491,0.282354,A
8091,-0.00549,0.478177,0.029355,-0.247644,0.17234,0.190314,0.710932,-0.555068,-0.590727,A
8092,0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.889332,-1.28984,0.999757,2.340331,I
8093,0.09326,0.148427,0.171611,0.970704,0.17234,0.314889,0.371178,0.685033,-0.403638,A
8094,0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.391033,1.050686,0.04314,0.126447,H
8095,0.15498,-0.471816,0.50947,1.205082,0.261718,0.14879,0.786433,0.945355,-0.154186,A
8096,0.117948,-0.29909,0.473906,-0.204438,0.082961,0.024215,0.484429,-0.137035,0.344717,A
8097,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.930856,0.257927,0.822475,-0.091823,F
8098,-3.498799,-0.03215,-2.481465,-0.333876,0.0,0.314889,0.257927,-0.68086,-0.029461,A
8099,0.907954,-0.330495,0.132491,1.039033,0.887365,-1.055431,-1.516343,0.137693,1.342524,I
8100,-0.042522,0.540986,0.253409,-0.836378,0.261718,0.647088,0.069175,-0.304706,0.219991,A
8101,-3.498799,0.305451,-3.210528,1.101752,0.0,1.560634,0.333428,1.705119,0.531806,X
8102,0.080916,-0.063555,0.349432,0.968645,0.0,0.480988,0.673182,0.073681,-0.559546,F
8103,0.142636,0.164129,0.200063,-0.249732,0.261718,-0.889332,0.182426,0.389394,0.313536,A
8104,0.179667,2.660806,0.096927,-1.474226,-0.006417,0.647088,0.710932,-0.439973,0.18881,G
8105,-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.432558,0.069175,0.175922,0.126447,F
8106,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.72333,0.295677,-2.321365,-1.463808,A
8107,-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.01731,0.257927,-0.909011,0.157628,X
8108,0.216699,0.124874,-3.210528,-0.886924,0.261718,-0.183409,-0.006326,0.004076,-0.43482,A
8109,0.006853,0.038511,-0.376075,0.963811,-0.006417,0.273364,-0.044076,1.037015,0.469443,A
8110,-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.266459,0.484429,-0.204736,1.280161,E
8111,0.006853,0.407516,0.274747,-0.083803,0.0,-0.598658,0.484429,-0.257876,-0.154186,H
8112,-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.474083,-0.119577,-0.581395,-0.278912,F
8113,0.229043,-0.369751,0.484575,0.250174,0.261718,2.55723,0.484429,-0.834087,-0.310094,A
8114,-0.030178,-0.346197,0.235627,-1.08105,0.17234,0.854712,0.144676,-1.352459,-0.029461,E
8115,-0.252367,-0.008597,-2.044028,0.342613,0.351096,1.020811,0.220177,-1.450778,0.157628,X
8116,0.266074,0.258344,-3.210528,-0.405994,0.261718,0.937762,0.182426,-0.72303,-0.029461,A
8117,0.043885,0.030659,0.537921,-2.244735,0.261718,-0.10036,0.52218,-2.868103,-2.399252,E
8118,-0.338774,-0.22843,0.584154,2.123586,0.261718,0.522513,-0.459331,1.67881,1.997335,X
8119,-0.017834,-0.047852,0.093371,-0.139302,0.261718,-0.01731,0.106925,-1.035347,-0.808997,A
8120,-0.079554,0.187683,-0.070224,0.211236,0.261718,-1.055431,0.408929,-2.831952,-3.241152,A
8121,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.14879,0.182426,0.800904,0.718895,A
8122,0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.10036,0.371178,-2.214891,-2.274526,A
8123,-0.06721,-0.157769,-3.210528,-2.154594,0.0,-1.263055,0.52218,0.664219,0.594169,C
8124,0.019197,-0.040001,0.288973,-0.042597,0.261718,0.190314,0.371178,-0.073411,0.001721,F
8125,-0.240024,0.117022,0.235627,0.902912,0.17234,0.190314,0.144676,0.159244,1.186617,E
8126,0.340137,-0.29909,0.719297,-0.434818,0.17234,0.14879,0.673182,-0.356526,-0.029461,D
8127,0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.356414,0.635431,0.413509,-0.060642,A
8128,0.512951,-0.071406,-3.210528,0.755482,0.976743,1.35301,1.050686,0.008367,0.251173,I
8129,0.204355,0.038511,0.036468,0.655644,0.17234,0.564038,0.333428,0.970905,0.40708,A
8130,0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.058835,0.635431,-0.561067,-0.185368,F
8131,0.229043,0.242641,0.089814,0.12023,0.261718,0.14879,0.257927,-0.181146,-0.154186,A
8132,-2.215039,-0.173471,3.941399,-1.56941,0.0,-2.924049,-2.648855,0.015493,-2.212163,A
8133,-0.412837,-0.707352,0.356544,1.604166,-0.989576,1.26996,-0.119577,0.970614,0.937165,E
8134,0.599358,-0.377602,0.242739,-0.151028,0.976743,-1.22153,-1.138838,1.187639,1.560794,I
8135,0.438888,0.195534,0.14316,-0.809435,0.261718,-0.723232,0.144676,-0.172546,0.001721,F
8136,0.043885,-0.157769,0.328093,0.552225,0.261718,1.103861,0.257927,-0.207144,0.781258,A
8137,-0.277055,0.030659,0.441898,0.131866,0.17234,-0.557133,0.333428,-0.16909,0.282354,D
8138,-0.252367,0.281897,0.146717,-0.082938,0.261718,0.190314,0.635431,-0.670745,0.687713,E
8139,0.229043,0.109171,-0.066668,0.073324,0.261718,0.273364,0.55993,-1.104757,-1.214356,A
8140,-0.079554,-0.173471,0.367214,0.324501,0.261718,0.813187,0.824183,-0.537749,0.157628,F
8141,0.117948,0.069915,0.338762,-1.296004,0.261718,-1.553729,0.408929,-0.786383,0.469443,H
8142,0.043885,0.274046,0.182281,0.095763,0.261718,-0.391033,0.295677,0.449194,-0.278912,F
8143,0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.14879,0.333428,0.587587,0.219991,A
8144,-0.141273,0.250492,0.406334,1.250286,0.0,1.020811,0.031425,2.70008,2.465057,E
8145,0.117948,-0.212727,0.23207,0.807221,-1.078955,-0.058835,0.182426,1.330789,0.219991,A
8146,0.031541,0.007106,-0.315616,2.791392,-0.542686,0.314889,0.975185,0.885264,-2.866974,A
8147,0.142636,0.43107,0.032912,-0.486796,0.0,-0.806282,0.295677,0.059585,0.375899,G
8148,-0.042522,0.10132,0.288973,0.722153,0.261718,0.605563,0.333428,0.093737,0.282354,A
8149,-0.301743,0.195534,0.381439,0.351116,0.082961,1.186911,0.824183,-0.53342,0.62535,E
8150,0.451232,-0.267686,0.335206,-0.831336,0.261718,0.439463,0.031425,-0.557941,-0.777816,A
8151,-3.498799,0.391814,0.374326,-5.440122,0.261718,-0.307984,0.295677,0.376852,0.656532,A
8152,0.043885,0.69801,0.022242,0.912997,0.261718,1.228436,0.295677,-0.176506,-0.060642,F
8153,-0.22768,0.446772,0.534365,0.177429,0.17234,-1.138481,0.295677,0.198949,-0.185368,E
